Index,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
73,混chance大王,上海闸北区,male,Lv.37,688,53399,590,2019-03-14 07:47:00,2019-03-19 20:46:59,feed,松子X资生堂Care-Hybrid，这个新campaign的概念是将护肤和底妆融合，粉底也取得“药用”认证。主推两款产品，针对干燥肌肤的DProgram粉饼和美白功效的HAKU美白精华粉底。​,4349649995691791,15,1,13
74,黑龙江东方学院大学英语口语,黑龙江,male,Lv.0,550,272,108,2019-03-13 20:52:00,2019-03-19 20:48:32,feed,"WorldPopulationDayandWorldWaterDay答案1【单选题】Whichorganizationassumedthattheday,July11,1987,wasWorldPopulationDay,onwhichtheearth’spopulationhasexceeded5billion?A、FAOB、UNFPAC、UNESCOD、UNEP正确答案：B2【单选题】Inwhichyear​展开全文c",4349485213645027,0,0,0
75,dprogram安肌心语,no location,female,Lv.4,8,379,6,2019-03-13 18:30:00,2019-03-19 20:48:53,feed,随着生活节奏的加快和日益激烈的社会竞争，肌肤面临的压力也越来越多，是时候为肌肤提供安全温和的护理，为肌肤减减负了！这份悉心呵护就来自于日本资生堂集团旗下的dprogram安肌心语。日本原装进口，严选温和亲肌成分，采用低刺激设计和严格洁净制法，不添加酒精、香料、Paraben类防腐剂，提供安心安​展开全文c,4349449376979888,0,5,4
76,精彩舞蹈汇,北京,female,Lv.4,59,78,2904,2019-03-13 16:00:00,2019-03-19 20:49:14,feed,VideoDanceProgramjuillet2014-Ledéménagement(stagedanse)L精彩舞蹈汇的微博视频,4349411662473603,0,0,0
77,北医三院整形安阳,北京海淀区,male,Lv.31,273,3543,408,2019-03-13 15:58:00,2019-03-19 20:52:07,feed,BIDMC医院是哈佛大学的教学医院，这里的整形外科很强，是以显微外科和修复重建为主，也是Harvardplasticsurgeryresidencyprogram的4大教学医院之一。主任是Dr.BernardLee，也是全美有名望的整形医生。整形手术很多，住院总Dr.Ryan水平很高，自己带着几个住院医就可以独立完成DIEP游离皮瓣乳房再造​展开全文c,4349411301417496,0,5,2
78,罗元裳,北京朝阳区,female,Lv.36,114,29129,2184,2019-03-13 15:14:00,2019-03-19 20:52:24,feed,罗元裳做客#新浪财经#直播主题：张30%，还继续定投吗猛戳围观：http%3A%2F%2Flive.finance.sina.com.cn%2Fbozhu%2F5838249609%2F66302%3Fclient_url%3Dsinafinance%253A%252F%252Ftype%253D25%2526program_type%253D1%2526bid%253D5838249609%2526cid%253D66302,4349400161516719,0,1,5
79,英超古典音乐时空,no location,male,Lv.5,30,55,224,2019-03-13 14:28:00,2019-03-19 20:52:43,feed,"JohannesBrahms,DmitryShostakovich-ConductorYuryTemirkanov,NikolayLugansky(2018)（器乐声乐•高清视频）NikolayLugansky,pianoHonoredBandofRussiaPhilharmonicOrchestraConductor-YuriTemirkanovSeptember25,2018,St.PetersburgPhilharmonic.ShostakovichConcer​展开全文c",4349388597612188,0,0,0
80,DotNet的那些事,河北唐山,male,Lv.23,74,159,473,2019-03-13 09:10:00,2019-03-19 20:53:00,feed,"Postgresql备份还原1.cdC:\ProgramFiles\PostgreSQL\9.3\bin2.pg_dump-hlocalhost-Upostgreskar>C:\kar.bak3.psql-hlocalhost-Upostgres-dKunlunApple<C:\kar.baklocalhost换成IP,KunlunApple数据库名字kar数据库名字",4349308621438704,0,0,0
81,程序员的英语,浙江,male,Lv.9,109,777,690,2019-03-13 08:20:00,2019-03-19 20:53:21,feed,数学术语中英文对照LetterD（22）directional定向的directionalderivative方向导数directionaldifferentiation方向微分法directionalfield方向场directivity方向性directlyproportional直接比例的directoinsearchprogram方向检颂序directorcircle准圆directorcone准锥面di​展开全文c,4349296012891830,0,0,0
82,用户6759074118,海外日本,female,Lv.4,115,30,359,2019-03-12 22:13:00,2019-03-19 20:53:42,feed,【🇯🇵资生堂dprogram系列】🌸🌸敏感话题水乳保湿平衡修复护肤品套装，不仅颜值高，也真的很好用。💕蓝色：水油平衡💕黄色：痘痘肌用💕粉色：深度补水💕紫色：老化干燥、抗皱。总有一款适合你​,4349143172404246,0,0,0
83,杭州思汉医疗设备有限公司,浙江杭州,male,Lv.3,91,25,11,2019-03-12 19:00:00,2019-03-19 20:54:02,feed,思汉医疗专业维修高频电刀、射频刀、等离子刀等各类ESU设备，维修电外科设备，电外科指利用高频电能达到对组织进行切割、分离、止血等手术目的的设备，低温等离子PK刀思汉医疗专业维修爱尔博高频电刀，常修型号有爱尔博VIO300S，VIO200D，ERBE-ICC350，ERBE-ICC300，ERBE-ICC200，ERBE-ICC80，维修​展开全文c,4349094740936679,0,0,0
84,这里是可爱的cann,福建,female,Lv.14,341,139,687,2019-03-12 17:20:00,2019-03-19 20:54:14,feed,dprogrammark,4349087509666033,0,0,0
85,Raku桑,广东,male,Lv.9,79,42999,51,2019-02-25 13:10:00,2019-03-19 20:54:36,feed,"恭喜@想喝奶茶的莹酱1名用户获得【资生堂唇膏codered】,@逢考必过的小糖豆1名用户获得【资生堂dprogram防晒隔离】,@阿喵小王子1名用户获得【白凤堂腮红刷】。微博官方唯一抽奖工具@微博抽奖平台对本次抽奖进行监督，结果公正有效。公示链接：O微博抽奖平台",4349081951797067,0,4,3
86,分享活动,北京海淀区,male,Lv.43,425,10165,43340,2019-03-12 17:25:00,2019-03-19 20:54:57,feed,"北大生命科学学院讲座：InflammasomeassemblyandgasderminDbiologyinhealthanddisease主讲：HaoWu,Ph.D.DepartmentofBiologicalChemistryandMolecularPharmacology,HarvardMedicalSchoolPrograminCellularandMolecularMedicine,BostonChildren’sHospitalMemberofNa​展开全文c",4349070765994203,0,0,0
87,猴儿君的日常,浙江杭州,female,Lv.44,646,240217,3176,2019-03-12 17:20:00,2019-03-19 20:55:18,feed,#猴的爱用记录#dprogram黄色抗痘乳之前的日霜（左）太易拔干，换上这只作为日乳。很清透的水凝露质地，用手抹开就可以至清爽，但依然更推荐借助化妆棉涂抹，吸收快。这系列针对偏油皮，主要是些消炎、舒缓成分，并帮助改善出油。加上本身是资爸爸面向敏感肌的一线，无香料无酒精，接下来换季也可​展开全文c,4349069465568586,3,38,33
88,吃鸡真不如跳舞,北京东城区,female,Lv.4,1,28,5847,2019-03-12 16:00:00,2019-03-19 20:55:39,feed,VideoDanceProgramjuillet2014-Ledéménagement(stagedanse)L吃鸡真不如跳舞的微博视频,4349049270730571,0,0,0
89,我在垦丁天气晴__,其他,female,Lv.9,125,180,317,2019-03-11 10:00:00,2019-03-19 20:55:59,feed,#欢迎dprogram安肌心语来到中国#评论转发里整齐得有点儿好笑，头牌姐妹站街有排面，这个中文名字我的宝藏要火了碧丽妃啥时候来看上了她的颜值,4349042576461241,0,0,0
90,狐日伞,浙江杭州,female,Lv.48,262,8478,39887,2019-03-12 14:40:00,2019-03-19 20:56:14,feed,日系我目前还在用的就是HACCI的卸妆乳、防晒喷雾、身体乳；dprogram的卸妆油；CPB的气垫；再春馆的水乳和泡沫面膜。国货就薇诺娜的喷雾和舒敏特护霜。剩下的全是欧美系的。感受到了年龄增加的无情​,4349029120365505,0,8,0
91,在热河路恋爱,上海浦东新区,female,Lv.4,73,101,12713,2019-02-20 16:47:00,2019-03-19 20:56:36,feed,回复@一寸阳光灿烂:我好多东西都用的资生堂//@一寸阳光灿烂:我自己就是敏感肌，一直用的就是资生堂的产品，挺好用的。//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4349006714614225,0,0,0
92,还有多久-L,云南昆明,female,Lv.8,336,86,7169,2019-02-20 16:47:00,2019-03-19 20:56:58,feed,资生堂的红腰子真的挺好用的//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4349005129450222,0,0,0
93,带着牙齿晒太阳g,其他,male,Lv.9,106,71,6229,2019-02-20 16:47:00,2019-03-19 20:57:20,feed,敏感肌买东西最烦了，恐怕出意外//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4349003539881514,0,0,0
94,可可可可爱界扛把子,天津蓟县,female,Lv.12,111,81,1768,2019-02-20 16:47:00,2019-03-19 20:57:41,feed,很信赖资生堂也用过资生堂的产品很好//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348998493861424,0,0,0
95,我在垦丁天气晴__,其他,female,Lv.9,125,180,317,2019-03-12 12:18:00,2019-03-19 20:58:01,feed,#混油痘肌用品安利#dprogram真是太太太太太好用辽对于身处大南方、混油偶尔长几个痘、抗拒黏腻且擦完看起来满脸油光水乳的我来说，真是宝藏，估计到了大夏天用黄瓶都莫问题长痘或闭口，阿达帕林凝胶超有用，据说达芙文的hin好，难买到，只用过克逗和福和的痘消了成印期间，换成思丽安乳膏（其​展开全文c,4348993461049265,0,36,4
96,活在因特网,北京,male,Lv.4,79,62,9248,2019-02-20 16:47:00,2019-03-19 20:58:23,feed,回复@落叶的位置谱写关键词:我还好！还没有过敏的体验//@落叶的位置谱写关键词:最近对花粉过敏，脸部有暗红小疙瘩急需解救//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348993276372289,0,0,0
97,dprogram安肌心语,no location,female,Lv.4,8,379,6,2019-03-12 12:15:00,2019-03-19 20:59:34,feed,名字，蕴藏着美好的愿望和寓意，dprogram安肌心语亦是如此。看似简单的字母d却拥有三层涵义：delicate（专为易受损问题肌肤设计）xdefense（安护敏感）xdevelop（养成美肌）。这就是日本资生堂集团旗下品牌dprogram安肌心语，专为呵护易受损问题肌而生！​,4348992617595141,0,8,8
98,今晚想看樱花i,安徽淮南,female,Lv.9,35,60,2394,2019-02-20 16:47:00,2019-03-19 20:59:53,feed,资生堂的护肤品在算是美妆届的老牌子了//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348992386862094,0,0,0
99,帅气迷人的老铁,浙江杭州,female,Lv.9,201,96,8134,2019-02-20 16:47:00,2019-03-19 21:00:16,feed,资生堂的护肤品确实不错，我妈妈就一直在用//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348989660610317,0,0,0
100,花开半夏的春天酷酷的,陕西,female,Lv.14,79,89,4163,2019-02-20 16:47:00,2019-03-19 21:00:39,feed,回复@刘二逗呐:资生堂的护肤品真的值得我们去信赖//@刘二逗呐:一直都在用资生堂的护肤品，真的特别好用，强烈推荐//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348976259733566,0,0,0
101,迟早变成白富美,其他,female,Lv.9,77,52,3046,2019-02-20 16:47:00,2019-03-19 21:01:01,feed,资生堂的特点就是特别适合敏感肌使用//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348976176166312,0,0,0
102,许多小树叶,浙江杭州,female,Lv.4,68,70,6423,2019-02-20 16:47:00,2019-03-19 21:01:22,feed,我现在就需要这样的东西，其他的都不敢用//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348976125591068,0,0,0
103,小9_我xiao小九呀,吉林长春,female,Lv.9,112,45,2285,2019-02-20 16:47:00,2019-03-19 21:01:43,feed,回复@刘二逗呐:我也是一直用，资生堂的东西我真的很放心//@刘二逗呐:一直都在用资生堂的护肤品，真的特别好用，强烈推荐//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348975928605869,0,0,0
104,你真有意思yyy,台湾,female,Lv.9,53,35,3048,2019-02-20 16:47:00,2019-03-19 21:02:06,feed,资生堂的一直都很不错我也一直在用他家的产品//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348975362671840,0,0,0
105,我爱王国华,山东潍坊,female,Lv.9,57,22,1418,2019-02-20 16:47:00,2019-03-19 21:02:28,feed,是我跟不上时代了吗？我怎么不知道资生堂这个牌子//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348973840153834,0,0,0
106,我爱边伯贤最爱最爱了,香港,female,Lv.9,47,35,3742,2019-02-20 16:47:00,2019-03-19 21:04:21,feed,回复@浮云易聚:我也是，真的很好用呢！//@浮云易聚:资生堂的我很信任，我也一直用的是资生堂的//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348973617729474,0,0,0
107,今天奇奇喜欢我吗,其他,male,Lv.9,70,51,3905,2019-02-20 16:47:00,2019-03-19 21:04:41,feed,回复@浮云易聚:资生堂旗下有那么多，还是有不好用的//@浮云易聚:资生堂的我很信任，我也一直用的是资生堂的//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348973614057719,0,0,0
108,冰雪俊俊俊俊凯,陕西宝鸡,male,Lv.9,170,50,2696,2019-02-20 16:47:00,2019-03-19 21:05:04,feed,回复@浮云易聚:看来都是同门中人呐，还是很不错的//@浮云易聚:资生堂的我很信任，我也一直用的是资生堂的//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348973261450502,0,0,0
109,每天都很快乐哈哈哈哈,其他,female,Lv.9,169,161,3615,2019-02-20 16:47:00,2019-03-19 21:05:26,feed,我就是敏感肌用东西的话，一不小心就会过敏。//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348972975920091,0,0,0
110,云提牙,重庆沙坪坝区,female,Lv.9,142,213,3307,2019-02-20 16:47:00,2019-03-19 21:05:47,feed,回复@鬼马是我啦哈哈哈哈:虽然贵了点，但是好用就值了//@鬼马是我啦哈哈哈哈:可是资生堂家的东西也挺贵的//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348969733880788,0,0,0
111,夏有乔木的爱心,江苏无锡,female,Lv.9,113,32,1055,2019-02-20 16:47:00,2019-03-19 21:06:09,feed,我脸上就有一些闭口粉刺，真的好烦啊，难过，希望有用//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348968454315105,0,0,0
112,露娜浦,香港其他,female,Lv.9,137,26,2914,2019-02-20 16:47:00,2019-03-19 21:06:35,feed,资生堂护肤品真的特别的好用//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348968286679673,0,0,0
113,一切都安好8便好,天津,female,Lv.23,261,198,8692,2019-02-20 16:47:00,2019-03-19 21:06:55,feed,回复@爱我到什么程度:毕竟实力和品质在，没有二话可说//@爱我到什么程度:其实他家的每一件产品都是很不错的。//@生活新时尚达人:敏感肌的宝宝们看过来~资生堂家的dprogram敏感肌专用护肤品牌，口碑超赞~有四种系列的产品可选择，稳定的肌肤状态就靠它们啦。仙女们戳图了解更多吧！,4348968102152835,0,0,0
