,Unnamed: 0,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,ParentMid,Share,Comment,Good
232,232,三岁饱饱,None,None,None,None,None,None,None,None,comment,妈妈在重症监护室一周了，今天中午转到普通病房，希望妈妈早日康复，感恩上苍,4351712527254969,None,None,None
233,233,见到本王还不跪下_,None,None,None,None,None,None,None,None,comment,我爸18年的最后一天晚上过世的，我有时候在想他怎么就不能再撑一会儿呢，怎么就不能撑到新的一年呢，我为什么那天下午要出去呢，我为什么不守着他呢，为什么会这样,4351712527254969,None,None,None
234,234,应援miku,None,None,None,None,None,None,None,None,comment,……强烈的情感会让人丧失节制的理性的思考能力。意识到这一点的时候，我又瞬间长大了一些。成长是个进行时，如果觉得已经“长大了”，那么实际上是老了的开始。,4351712527254969,None,None,None
235,235,年华与爱非此即彼,None,None,None,None,None,None,None,None,comment,太难过了,4351712527254969,None,None,None
236,236,_Gmpor,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
237,237,Niko_Niko_Ni,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
238,238,_Gmpor,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
239,239,青梅Zl,None,None,None,None,None,None,None,None,comment,你爸妈一定希望他们不在你也好好的。为了他们，要好好地过好自己的日子。,4351712527254969,None,None,None
240,240,我亲爱的甜橙树吖,None,None,None,None,None,None,None,None,comment,回复@酒精和错误的选择:,4351712527254969,None,None,None
241,241,Luckyyyy酱,None,None,None,None,None,None,None,None,comment,Omg我刷到了啥！！！自拍啊我要死了😭！好想你啊……,4351706559553655,None,None,None
242,242,Long丶Dream,None,None,None,None,None,None,None,None,comment,晚安，朱一龙先生。@朱一龙,4351706559553655,None,None,None
243,243,飞扬的高高,None,None,None,None,None,None,None,None,comment,一路顺风,4351706559553655,None,None,None
244,244,涼梓5567026920,None,None,None,None,None,None,None,None,comment,啵啵啵,4351706559553655,None,None,None
245,245,VIVICS40387,None,None,None,None,None,None,None,None,comment,回复@老瓶盖i:改盖～哈哈哈哈哈！调皮的爱！你要这么想！,4351706559553655,None,None,None
246,246,涼梓5567026920,None,None,None,None,None,None,None,None,comment,你好好休息！！！！！照顾好自己,4351706559553655,None,None,None
247,247,JA_YANG,None,None,None,None,None,None,None,None,comment,拢龙要好好休息啊,4351706559553655,None,None,None
248,248,涼梓5567026920,None,None,None,None,None,None,None,None,comment,你好好休息,4351706559553655,None,None,None
249,249,温文尔雅四宝娘,None,None,None,None,None,None,None,None,comment,哥哥晚安,4351706559553655,None,None,None
250,250,一个傻毛豆,None,None,None,None,None,None,None,None,comment,,4351706525739793,None,None,None
251,251,滴嘻滴嘻,None,None,None,None,None,None,None,None,comment,,4351706525739793,None,None,None
252,252,M-QUEEN修心,None,None,None,None,None,None,None,None,comment,回复@格林童话二分之一:你不是一个人,4351706525739793,None,None,None
253,253,简约9674,None,None,None,None,None,None,None,None,comment,@莱了个呆,4351706525739793,None,None,None
254,254,是风也是糖,None,None,None,None,None,None,None,None,comment,@婸妲,4351706525739793,None,None,None
255,255,yu随意点,None,None,None,None,None,None,None,None,comment,好Q啊,4351706525739793,None,None,None
256,256,Zzzzzzwh-,None,None,None,None,None,None,None,None,comment,,4351706525739793,None,None,None
257,257,海安君e,None,None,None,None,None,None,None,None,comment,事实上很多衣服材质不适合这么叠，同色不同款的衣服这样叠拿的时候不好找,4351691849818926,None,None,None
258,258,鹿茸Lxcyou,None,None,None,None,None,None,None,None,comment,,4351691849818926,None,None,None
259,259,芭咘狸青椒炒肉,None,None,None,None,None,None,None,None,comment,收行李好用,4351691849818926,None,None,None
260,260,支昂张的璐吖,None,None,None,None,None,None,None,None,comment,@Penicillin_95,4351691849818926,None,None,None
261,261,是许多陈晨里面的晨晨,None,None,None,None,None,None,None,None,comment,@陈京他自己,4351691849818926,None,None,None
262,262,六斗米m,None,None,None,None,None,None,None,None,comment,get,4351691849818926,None,None,None
263,263,_-誰都不是誰的誰-_,None,None,None,None,None,None,None,None,comment,,4351691849818926,None,None,None
264,264,我是小清新哦,None,None,None,None,None,None,None,None,comment,学起来,4351691849818926,None,None,None
265,265,子林子林子林,None,None,None,None,None,None,None,None,comment,@一根小毛,4351691849818926,None,None,None
266,266,-L-xxx,None,None,None,None,None,None,None,None,comment,坐等新歌,4351693670078842,None,None,None
267,267,心灵m9,None,None,None,None,None,None,None,None,comment,金泰妍,4351693670078842,None,None,None
268,268,GOnct7,None,None,None,None,None,None,None,None,comment,这个姐姐怎么就不会老呢？,4351693670078842,None,None,None
269,269,xiaooweii,None,None,None,None,None,None,None,None,comment,延迟追星，姐姐我来晚了呜呜呜呜呜呜姐姐好美期待金歌手的新曲,4351693670078842,None,None,None
270,270,519amazing,None,None,None,None,None,None,None,None,comment,歌好听,4351693670078842,None,None,None
271,271,NK-49,None,None,None,None,None,None,None,None,comment,依旧是童颜美女,4351693670078842,None,None,None
272,272,TaeCarat,None,None,None,None,None,None,None,None,comment,金泰妍冲啊,4351693670078842,None,None,None
273,273,Aa-oon,None,None,None,None,None,None,None,None,comment,🔒了,4351693670078842,None,None,None
274,274,金总真可爱,None,None,None,None,None,None,None,None,comment,仙女下凡,4351693670078842,None,None,None
275,275,黄耀卡,None,None,None,None,None,None,None,None,comment,太完美了,4351693342789439,None,None,None
276,276,笑笑aye,None,None,None,None,None,None,None,None,comment,靓,4351693342789439,None,None,None
277,277,瓷都圣火,None,None,None,None,None,None,None,None,comment,None or emoji,4351693342789439,None,None,None
278,278,我们要坚持到让人羡慕,None,None,None,None,None,None,None,None,comment,回复@L泡泡混沌:气质女神,4351693342789439,None,None,None
279,279,汐汐2002,None,None,None,None,None,None,None,None,comment,嘉玲姐姐太美腻了！！,4351693342789439,None,None,None
280,280,墨镜但丁的微笑,None,None,None,None,None,None,None,None,comment,向华强这个黑社会就没人收拾得了吗，以为洗白了就功成身退了？,4351693342789439,None,None,None
281,281,小懒鸡,None,None,None,None,None,None,None,None,comment,这年纪这腿也是没谁了,4351693342789439,None,None,None
282,282,傲娇姐Hold住,None,None,None,None,None,None,None,None,comment,期待上映,4351693342789439,None,None,None
283,283,拾贰陆壹柒呀,None,None,None,None,None,None,None,None,comment,古天乐这个穿的好像绿皮书里面,4351693342789439,None,None,None
284,284,阳小妹儿1217,None,None,None,None,None,None,None,None,comment,太美了嘉玲姐,4351693342789439,None,None,None
285,285,夏沐思耶是徐温柔,None,None,None,None,None,None,None,None,comment,,4351699210644041,None,None,None
286,286,大大大大大嘩,None,None,None,None,None,None,None,None,comment,,4351699210644041,None,None,None
287,287,靈嬰兒,None,None,None,None,None,None,None,None,comment,,4351699210644041,None,None,None
288,288,我的小狮子超奶咯,None,None,None,None,None,None,None,None,comment,拜拜了您呐,4351699210644041,None,None,None
289,289,小小小宁子muma,None,None,None,None,None,None,None,None,comment,回复@Chocolate-yyan:难道我是个假天蝎，走不出来的人永远是我,4351699210644041,None,None,None
290,290,Smile_cc君,None,None,None,None,None,None,None,None,comment,太逞强而已……天蝎座♏️,4351699210644041,None,None,None
291,291,表演一班何同学,None,None,None,None,None,None,None,None,comment,,4351699210644041,None,None,None
292,292,那金钱,None,None,None,None,None,None,None,None,comment,回复@叶话:刚从医院回来，陪他妈妈看急诊。一个月前他要分手，我还死皮赖脸的挽回，回来路上发现他真的不爱我，我好像真的死心，觉得无所谓了，觉得这个人不可原谅，不知道明天是不是这么想的,4351699210644041,None,None,None
293,293,GlockieYee,None,None,None,None,None,None,None,None,comment,None or emoji,4351691858227779,None,None,None
294,294,pstrawberrycho,None,None,None,None,None,None,None,None,comment,敲棒的电影！,4351691858227779,None,None,None
295,295,ad睡不着,None,None,None,None,None,None,None,None,comment,饿了哥,4351691858227779,None,None,None
296,296,悲歌末,None,None,None,None,None,None,None,None,comment,晚安宝贝,4351691858227779,None,None,None
297,297,Joyce霖熙,None,None,None,None,None,None,None,None,comment,晚安，万万小朋友。早点睡。么么哒。,4351691858227779,None,None,None
298,298,SYY1460645116,None,None,None,None,None,None,None,None,comment,回复@uamin1-王瑞驰:我家这边看到的月亮也长这样,4351691858227779,None,None,None
299,299,你就当我挂了,None,None,None,None,None,None,None,None,comment,绿皮书很好看👍我咕噜有品！,4351691858227779,None,None,None
300,300,吖弄我叻嘞,None,None,None,None,None,None,None,None,comment,None or emoji,4351691858227779,None,None,None
301,301,奥黛丽·赫花,None,None,None,None,None,None,None,None,comment,,4351691858227779,None,None,None
302,302,咕噜噜6813104753,None,None,None,None,None,None,None,None,comment,晚安,4351691858227779,None,None,None
303,303,GlockieYee,None,None,None,None,None,None,None,None,comment,None or emoji,4351691858227779,None,None,None
304,304,pstrawberrycho,None,None,None,None,None,None,None,None,comment,敲棒的电影！,4351691858227779,None,None,None
305,305,ad睡不着,None,None,None,None,None,None,None,None,comment,饿了哥,4351691858227779,None,None,None
306,306,悲歌末,None,None,None,None,None,None,None,None,comment,晚安宝贝,4351691858227779,None,None,None
307,307,Joyce霖熙,None,None,None,None,None,None,None,None,comment,晚安，万万小朋友。早点睡。么么哒。,4351691858227779,None,None,None
308,308,SYY1460645116,None,None,None,None,None,None,None,None,comment,回复@uamin1-王瑞驰:我家这边看到的月亮也长这样,4351691858227779,None,None,None
309,309,你就当我挂了,None,None,None,None,None,None,None,None,comment,绿皮书很好看👍我咕噜有品！,4351691858227779,None,None,None
310,310,吖弄我叻嘞,None,None,None,None,None,None,None,None,comment,None or emoji,4351691858227779,None,None,None
311,311,我是你温柔而又帅气的德哥,None,None,None,None,None,None,None,None,comment,爱你么么刘嘉玲,4351693342789439,None,None,None
312,312,我是你温柔而又帅气的德哥,None,None,None,None,None,None,None,None,comment,照顾好自己记得多发发动态，有空就来看,4351693342789439,None,None,None
313,313,我是你温柔而又帅气的德哥,None,None,None,None,None,None,None,None,comment,嘉玲姐你好喜欢你呢,4351693342789439,None,None,None
314,314,我是你温柔而又帅气的德哥,None,None,None,None,None,None,None,None,comment,那么爱你为什么,4351693342789439,None,None,None
315,315,黄耀卡,None,None,None,None,None,None,None,None,comment,太完美了,4351693342789439,None,None,None
316,316,笑笑aye,None,None,None,None,None,None,None,None,comment,靓,4351693342789439,None,None,None
317,317,瓷都圣火,None,None,None,None,None,None,None,None,comment,None or emoji,4351693342789439,None,None,None
318,318,我们要坚持到让人羡慕,None,None,None,None,None,None,None,None,comment,回复@L泡泡混沌:气质女神,4351693342789439,None,None,None
319,319,汐汐2002,None,None,None,None,None,None,None,None,comment,嘉玲姐姐太美腻了！！,4351693342789439,None,None,None
320,320,墨镜但丁的微笑,None,None,None,None,None,None,None,None,comment,向华强这个黑社会就没人收拾得了吗，以为洗白了就功成身退了？,4351693342789439,None,None,None
321,321,异地恋夫妻的日常,None,None,None,None,None,None,None,None,comment,马,4351692977903995,None,None,None
322,322,小鳄鱼的100只独角兽计划,None,None,None,None,None,None,None,None,comment,回复@你敢再不要脸一点吗:我只吃了一点点！！！我认真的,4351692977903995,None,None,None
323,323,happy雷某,None,None,None,None,None,None,None,None,comment,我要研究一下,4351692977903995,None,None,None
324,324,非人类小眼镜,None,None,None,None,None,None,None,None,comment,回复@IO岁:重点中的重点：3餐必须吃，饥饿时胃会像大脑传递信息导致你变得非常想吃高热量食物。吃饭的餐具该小会让你少摄取很多食物的同时也能饱腹,4351692977903995,None,None,None
325,325,今天中了咩,None,None,None,None,None,None,None,None,comment,,4351692977903995,None,None,None
326,326,Gudgalriri,None,None,None,None,None,None,None,None,comment,@Bananadana,4351692977903995,None,None,None
