Index,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
78,偶di时代,上海黄浦区,male,Lv.14,1670,259,4806,2019-01-09 21:36:00,2019-03-20 12:09:53,feed,我参与了@天猫国际发起的投票【大学生爱买的进口商品top榜】，我投给了“Freeplus深层洗面奶”这个选项。你也快来表态吧~,4327961282573721,0,0,0
79,用户6880128389,其他,male,Lv.4,60,5,901,2019-01-13 11:19:00,2019-03-20 12:10:04,feed,#双11不差钱#，我在闲鱼发布了【正品40包邮日本freeplus芙丽芳丝氨基酸洗面奶洁面】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4327960242319157,0,0,0
80,欣小妞香港澳洲购goxinxin,香港,female,Lv.36,1762,2631,10094,2019-01-13 08:59:00,2019-03-20 12:10:10,feed,🇯🇵freeplus芙丽芳丝氨基酸洗面奶100g，它能深层清洁毛孔内部的垃圾，轻轻按摩就可清洁皮肤！最关键的是它添加了六种植物精华可以让人的肌肤使用过后不紧绷！还能给肌肤带来特有的水润触感！让肌肤体验到难以置信的水润感觉！💁同时能够护理敏感肌肤，打造不易受到刺激的健康肌肤，敏感肌一定会​展开全文c,4327924926439480,0,0,0
81,羽茵,北京,female,Lv.48,1030,2891,4156,2019-01-12 23:23:00,2019-03-20 12:11:24,feed,#羽茵空瓶记#5号#Freeplus芙丽芳丝#氨基酸洗面奶可以从照片中感受到我疯狂的挤压剪开还要继续用没有特别的味道，就是淡淡的容易起泡，洗完不紧绷，滑滑的！爱死！❤说到氨基酸洗面奶，被安利过sk2但是这个实在用不腻，所以一直也都没换！推荐度⭐⭐⭐⭐⭐,4327779988881411,0,1,2
82,小糊涂er,山东,male,Lv.9,59,407,393,2019-01-12 22:46:00,2019-03-20 12:11:30,feed,#空瓶记洁面爱用：Freeplus氨基酸洁面搭配起泡网食用更佳~不假滑起泡细腻本敏感肌女孩使用感极佳会一直回购✌️​,4327770576064003,0,0,3
83,貟钧铜,江苏,male,Lv.9,325,48,527,2019-01-12 22:39:00,2019-03-20 12:11:33,feed,FREEPLUS/芙丽芳丝净润洗面霜100GO网页链接,4327768965304765,0,0,0
84,蓓蕾啊蓓蕾,浙江杭州,female,Lv.14,327,153,234,2019-01-12 22:15:00,2019-03-20 12:11:39,feed,#碎碎念#终于肥家可以好好休息了我妈还是幽默的让我笑得合不拢嘴（法令纹估计又深了）回家第一天还算亲生，什么都没干，我妈都帮我一一做好了今天涂了被我放到冷宫很久的canmake14，这个眼影盘当年被代购炒的火到不行，感觉买了就是仙女系列，今天想着要换一种风格于是掏出了它，然鹅​展开全文c,4327762736815163,0,5,0
85,外来星购物中心,四川成都,male,Lv.9,243,15,3509,2019-01-12 22:03:00,2019-03-20 12:11:44,feed,#双11不差钱#，我在闲鱼发布了【35包邮正品日本freeplus芙丽芳丝氨基酸洗面奶洁面乳日】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4327759901425160,0,0,0
86,Trouble_yee,广东江门,female,Lv.27,606,470,1708,2019-01-12 19:13:00,2019-03-20 12:11:48,feed,▪芙丽芳丝水乳到货1#清爽型，2#滋润型，孕妇可用的水乳🍥适用对象：适合于需要补水等人群使用！Freeplus（芙丽芳丝），free意思是没有，plus是添加，freeplus意指“无添加”没有添加化学成分防腐剂还有香精色素，用来表示产品对肌肤安全，无负担，估计名字可以如此大方地标示意义，产品质量安全还是​展开全文c,4327716989437050,0,0,0
87,大昱儿日本直送,no location,female,Lv.47,80,56840,30212,2019-01-12 17:37:00,2019-03-20 12:12:14,feed,连续霸占几年榜单第一的freeplus洁面现货有滴...🌈其中日本药妆店版本非常推荐大家囤一些哈！后面基本很难到啦卖完无补价格真挺合适的宝宝们可以看看呦！🌟​,4327692763468229,0,1,2
88,__Deserts小鼓,上海,female,Lv.4,66,24,34,2019-01-12 16:40:00,2019-03-20 12:12:19,feed,一日一舍空瓶记ipsa去角质面膜——温和不刺激，将面膜上全脸温水沾湿手打圈按摩，T区鼻翼两侧我会集中按摩，5mins后温水清洗即可，一周两次，会回购嘻嘻freeplus洗面奶——不知道用掉的第几只了，只求洗净脸，不求任何功效的我，一直迷信氨基酸洁面不伤角质层就放弃了皂基​展开全文c,4327678632682985,0,3,0
89,泰美人lovely,其他,female,Lv.4,44,231,3442,2019-01-12 16:12:00,2019-03-20 12:12:25,feed,洁面现货，实拍【freeplus芙丽芳丝氨基酸洗面奶】保湿里面清洁力最好的，氨基酸里面泡最多的这款主要成分为氨基酸类活性剂，PH值在5.5到6.5之间，与皮肤PH值接近，不仅没有刺激还有保湿的效果，洗完不会有干涩紧绷的难受感,4327671498515293,0,0,0
90,抹茶味的Katherine,安徽,female,Lv.9,276,5451,1605,2019-01-12 15:17:00,2019-03-20 12:12:30,feed,"娇韵诗CLARINS温和棉花籽洁面泡沫他让之前空瓶无数的freeplus失宠了哈哈哈哈味道估计那就是棉花籽的味道吧~清香且很好闻,洗完后如果不擦别的护肤品还有股清香挤出来是像面霜的质地，白色~徒手打泡泡也很好打，泡泡比较绵密有弹性我一般洗脸后，会马上用纸巾擦干注意不要在脸上摩擦，按压式吸​展开全文c",4327657586013638,0,0,1
91,彼岸萧声莫满座衣冠禽兽,浙江,female,Lv.46,12,27681,34894,2019-01-12 15:12:00,2019-03-20 12:12:33,feed,授权freeplus芙丽芳丝氨基酸洗面奶保湿水乳套装清爽深水清乳授权freeplus芙丽芳丝氨基酸洗面奶保湿水乳套装清爽深水清乳​,4327656315129871,0,0,1
92,猫妮卡琪琪,北京海淀区,female,Lv.35,1024,57736,2118,2019-01-12 14:07:00,2019-03-20 12:12:36,feed,Freeplus芙丽芳丝氨基酸洗面奶，已经回购了五六次了，今天来谈谈我的感受吧～关于成分：使用椰油酰甘氨酸钾作为主要清洁成分，是非常安全温和的，还添加了一些美白祛斑和抗氧化的成分，比如烟酰胺、川谷等等，但是上脸时间较短可以忽略不计，同理两种可能致痘的乳化剂只要洗干净也可以忽略。没有添加​展开全文c,4327639931601963,0,3,0
93,Hilary_香港代购,广东深圳,female,Lv.45,2578,3163,24117,2019-01-12 14:00:00,2019-03-20 12:12:40,feed,芙丽芳丝洗面奶Freeplus芙丽芳丝洗面奶，保湿补水孕妇、敏感肌肤洁面乳，给肌肤真正洁净的感受，细腻水润，零刺激呵护。干敏皮洁面一生推👏深层清洁同时不会带走肌肤多余水分，洗完肌肤一点不紧绷，毛孔清透，皮肤水润💧​,4327638346849555,0,0,0
94,喜欢的id被抢注,海外其他,female,Lv.39,360,1269,4456,2019-01-12 13:11:00,2019-03-20 12:12:43,feed,#理智拔草#搜了下elta洁面，发现一个瓜这个品牌的推广真是厉害，今天才知道长期用对脸不好。幸好我囤的是freeplus。。。现在在用的那个elta还有半瓶，不想用了都​,4327625915185453,0,2,0
95,莎莎中国,no location,female,Lv.40,52,294938,5444,2019-01-12 13:00:00,2019-03-20 12:12:48,feed,#当月主推#freeplus芙丽芳丝是日本知名化妆品公司佳丽宝旗下的人气品牌。芙丽芳丝历经多年来对敏感肌肤的探索之旅，综合众多植物精粹的深度研究成果，始终致力于为肌肤易敏感和状态不稳定的现代女性提供兼有“温和低刺激&令人满意的功效”的护肤品。芙丽芳丝三款明星产品，女神田馥甄钟意的选择，温和​展开全文c,4327623053710943,0,0,5
96,Lynnn_T,陕西西安,female,Lv.9,293,1505,999,2019-01-12 11:09:00,2019-03-20 12:14:25,feed,一些空了很久的空瓶1、用了很多瓶还囤了一大瓶痘皮常备2、无功无过冬天北方估计不行不回购3、这个擦爽肤水用的玫红盒子那种厚的像卫生巾的也爱卸眼妆不扯囤了一箱4、开新的了5、当我非睡前洗脸脸干不得不擦东西又懒得正经擦脸的时候就用这一糊不回购因为入了透明黄油它们在我心中的地​展开全文c,4327595128622741,0,0,3
97,心向阳光的美少女,河北,female,Lv.9,191,60,126,2019-01-12 11:01:00,2019-03-20 12:14:28,feed,脸都经历过什么，当年年轻😂油脂分泌旺盛，一直用深层清洁洗面奶，化妆水用清爽的，如倩碧的酒精水，老是用面膜，结果脸颊两侧那两块经常发红还疼，尤其运动后或者洗完澡如何修复？精简护肤，当时朋友推荐关注了@糊奔奔，一口气看完微博，深知现在的脸都是自己作出来的…第一步：停掉所有面膜​展开全文c,4327593102951596,0,0,1
98,洛芮娜HK正品代购,广东深圳,female,Lv.9,225,862,31383,2019-01-12 10:43:00,2019-03-20 12:14:32,feed,freeplus！从清晨的洗去困意开始，到傍晚的卸下疲惫结束，我们在洗脸台前面对真实的自己，遇见纯粹坚定的内核#谢谢敏感#。让小芙带大家重温邂逅，充满仪式感、少女心、幸福感的洗脸时刻吧！双重清洁组合：温油有能量的净透洁肤油与实力担当净润洗面霜，让洗脸也有仪式感，为敏感的心和不安定的肌肤减​展开全文c,4327588719985393,0,0,0
99,慢半拍小姐加油噢,其他,female,Lv.14,501,140,3347,2018-04-08 21:43:00,2019-03-20 12:14:36,feed,一直用freeplus氨基酸换一个试试,4327552136816073,0,0,0
100,请你立刻吃屎,江苏泰州,female,Lv.28,613,703,1369,2019-01-12 00:36:00,2019-03-20 12:14:40,feed,一个建议不要在freeplus天猫旗舰店买东西双十一买的洗面奶一个正装送了一个hin小的然后正装里有2/3都是空气比迷你的用的都快用了一个月不到就已经到底了我佛了,4327435992750276,0,6,0
101,赤兔少女的日常马甲,其他,female,Lv.4,10,69,431,2019-01-11 23:42:00,2019-03-20 12:14:50,feed,p1用空的两个洁面，freeplus和cow都是氨基酸洗面奶，前者比后者温和，但清洁力度不够，cow的小爱心是持续回购款了。p2开一个anr精华30ml。p3空一个伊索香芹籽抗氧化精华有油版，这瓶怎么也乳化不了，再也不想回购了，用个精华把小臂都搓粗了。p4薇诺娜清透防晒乳，非常清透，上脸不泛白不搓泥，质地​展开全文c,4327422234852562,0,0,0
102,用户6880128389,其他,male,Lv.4,60,5,901,2019-01-11 23:02:00,2019-03-20 12:14:52,feed,#双11不差钱#，我在闲鱼发布了【正品40包邮日本freeplus芙丽芳丝氨基酸洗面奶洁面】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4327412361929307,0,0,0
103,没什么身份的r,海外其他,female,Lv.9,349,46,472,2019-01-11 22:57:00,2019-03-20 12:14:57,feed,今天开始做100个空瓶挑战空瓶挑战2/100p1：芭妮兰卸妆万圣节特别版180ml。属于穷困时期万年回购的卸妆了，卸妆力足够容易冲洗干净。喜爱度🌟🌟🌟🌟p2：freeplus洁面。万年不换的洁面，没啥好说的啦，温和、洗得干净又便宜。喜爱度🌟🌟🌟🌟🌟,4327410969440538,0,0,0
104,BuBblle_Gum,其他,female,Lv.14,505,175,626,2019-01-11 22:35:00,2019-03-20 12:15:02,feed,新电动牙刷落在上海啦带了电动牙刷充电器没带电动牙刷我自己都不敢相信新买的这个牙刷超级无敌巨好用是目前为止用过手动最好刷的惹刷毛不硬不会把人扎疼也不会太软刷不干净娇韵诗的洗面奶也没带就买了一个freeplus的洗面奶我觉得出乎意料的好用耶！但是味道没办法跟我的娇​展开全文c,4327405411874716,0,6,1
105,官露想说心事,重庆北碚区,female,Lv.9,110,84,191,2019-01-07 16:43:00,2019-03-20 12:15:08,feed,哇哇哇如果抽中了我就以戒掉freeplus为开始拒绝日货（考试加油啊！）,4327391843188414,0,0,0
106,日向宁子,陕西,female,Lv.14,702,1027,1682,2019-01-11 21:17:00,2019-03-20 12:15:20,feed,近期乱七八糟空瓶好久了的小棕瓶，用完手头的可能还会回购重拾对rust的喜爱，还好没出二手上水和肌的氨基酸洁面泡泡很虚虽然性价比高，不会回购（果然freeplus是真爱最近收拾了一下发现买了好多冷色调眼影盘……怀疑是不是冷色调的更便宜，可是是真的觉得很好看辽今年就少买多存钱叭​,4327385774618116,0,0,0
107,外来星购物中心,四川成都,male,Lv.9,243,15,3509,2019-01-11 20:59:00,2019-03-20 12:15:23,feed,#双11不差钱#，我在闲鱼发布了【日本freeplus芙丽芳丝氨基酸洗面奶洁面乳日本日本日】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4327381298587962,0,0,0
108,外来星购物中心,四川成都,male,Lv.9,243,15,3509,2019-01-11 20:47:00,2019-03-20 12:15:26,feed,#双11不差钱#，我在闲鱼发布了【日本freeplus芙丽芳丝氨基酸洗面奶洁面乳日本日本日】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4327378320393555,0,0,0
109,枫林纱美,江苏南通,female,Lv.9,170,110,724,2019-01-09 11:29:00,2019-03-20 12:15:30,feed,捞一下//@sophiafun:捞一捞//@sophiafun:关注+转发，1-15@微博抽奖平台抽三个宝宝，按抽取的顺序分别送出eltamd/freeplus/dove洁面一瓶,4327369335911374,0,0,0
110,小陈乀_,广东广州,female,Lv.22,6508,437,16267,2019-01-09 11:29:00,2019-03-20 12:15:35,feed,//@sophiafun:关注+转发，1-15@微博抽奖平台抽三个宝宝，按抽取的顺序分别送出eltamd/freeplus/dove洁面一瓶,4327364433977526,0,0,0
111,sophiafun,广东广州,female,Lv.48,468,327765,3011,2019-01-09 11:29:00,2019-03-20 12:15:39,feed,捞一捞//@sophiafun:关注+转发，1-15@微博抽奖平台抽三个宝宝，按抽取的顺序分别送出eltamd/freeplus/dove洁面一瓶,4327352324826093,2,2,6
112,风情红小loli,江苏南京,female,Lv.33,3933,455,5208,2019-01-09 21:36:00,2019-03-20 12:15:44,feed,我参与了@天猫国际发起的投票【大学生爱买的进口商品top榜】，我投给了“Freeplus深层洗面奶”这个选项。你也快来表态吧~,4327345910981743,0,0,0
113,用户6880128389,其他,male,Lv.4,60,5,901,2019-01-11 16:49:00,2019-03-20 12:15:47,feed,#双11不差钱#，我在闲鱼发布了【正品40包邮日本freeplus芙丽芳丝氨基酸洗面奶洁面】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4327318417508532,0,0,0
114,雪宝级杯具的AT情报博,其他,female,Lv.44,407,956,34137,2019-01-11 16:36:00,2019-03-20 12:15:54,feed,江野沢愛美フリープラスから新しく発売した”水感クッションクリーム”を使ってみた♡乾燥でお肌が敏感になっているこの時期に優しいテクスチャー。触れるだけでクリームが水状になっていく感触が気持ち良い！保湿をしっかりしたいけどベタつくのが苦手な人に試してほしいな✨#PR#freeplus​展开全文c,4327315137526234,0,2,0
115,跑调的安眠曲silent,北京,female,Lv.9,148,35,25,2019-01-11 16:13:00,2019-03-20 12:16:00,feed,芙丽芳丝洗面奶150💰两件包邮日本本土版🇯🇵freeplus芙丽芳丝氨基酸洗面奶100g孕妇敏感肌可用！超多人推荐的洗面奶！完全没有皂基的纯氨基酸洁面，成分简单，除了氨基酸，就是大枣忍冬薏仁等植物成分，温和却又洗得干净，味道很清淡，含有烟酰胺，可以修复角质+美白肌肤，过敏肌肤的最佳​展开全文c,4327309244625431,0,0,0
116,用户6880128389,其他,male,Lv.4,60,5,901,2019-01-11 15:04:00,2019-03-20 12:17:21,feed,#双11不差钱#，我在闲鱼发布了【正品40包邮日本freeplus芙丽芳丝氨基酸洗面奶洁面】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4327292089444912,0,0,0
117,viviennewestwood乐土,江苏,female,Lv.9,128,9985,13546,2019-01-11 15:01:00,2019-03-20 12:17:25,feed,日本🇯🇵代购💵168/个网红雪梨推荐，被称为小CPB，荣誉好高的洗面奶，不输一线大牌的洗面奶，万年回购。日本freeplus芙丽芳丝的洗面奶，氨基酸洁面，配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添加负担的优质而低刺激的原料。敏感肌肤，孕妇可用！,4327291230140982,0,0,0
118,賞味期限外,海外,female,Lv.9,163,102,6775,2019-01-01 18:52:00,2019-03-20 12:17:27,feed,//@酸素-297f:马!//@starstar过敏星:HABA好金胶好FREEPLUS好ANR好我要买口红//@执杖猫顾://@漫天皮皮话痨且不甜://@枣糕娘:觉得自己买的都不算大热产品，仔细一看基本上也都在榜上了…我今年必须要拥有一盘tf20了！！！//@铃铛铛今天码字了吗:马克//@檀烧:马,4327290516870099,0,0,0
119,似乎不是你_22296,广西钦州,female,Lv.10,155,128,175,2019-01-11 14:53:00,2019-03-20 12:17:30,feed,芙丽芳丝护肤套装值得你的皮肤是否有这样的问题又干又敏感或者油腻，那么可以试试freeplus。真的是任何肌肤都适合，水上脸拍拍拍一下就吸收了。乳液质地细腻，含有多种植物精华，上脸不油腻。本人亲身实践，油皮也可用，用后皮肤变得软软的嫩嫩的感觉。​,4327289136881425,0,0,0
